txn_id,upi_ref,sender_vpa,sender_id,recv_vpa,recv_id,amount_inr,timestamp,sender_state,recv_state,sender_bank,recv_bank,is_fraud,layer
f0d66ea2-8c93-46,UPI0001003402,qvs8a0tp@axl,964a35db-404,r6k2vmww@oksbi,e85bb9a0-574,165641,2024-03-17T10:51:19,Telangana,Gujarat,Kotak,PNB,0,clean
77a602f4-3ddf-49,UPI0001004497,2g05kbkv@upi,95960706-af3,x9l8lpqw@paytm,879bbcd2-e77,56116,2024-03-18T04:11:26,Telangana,Kerala,ICICI,Kotak,0,clean
60a9e239-39b1-4a,UPI0001004246,9mda9oek@upi,3941c113-d9b,8gl2zxjm@upi,dc036929-eff,37882,2024-03-17T00:40:42,Gujarat,Maharashtra,Kotak,Axis,0,clean
796c3bd1-ee8d-46,UPI0001001781,7dia5u6h@ibl,cc9a4f84-3ff,so8w5038@okaxis,0a9225e3-208,43920,2024-03-16T15:23:59,Gujarat,Karnataka,PNB,Axis,0,clean
60ea8a6b-d562-4d,UPI0001001770,ivrocvit@icici,40e259ef-b8c,0kgazu41@ybl,deda1626-f82,144391,2024-03-17T21:12:06,Telangana,Maharashtra,BOB,HDFC,0,clean
bb18c517-3ab5-4a,UPI0001004834,ywp0rxxf@icici,536cc49c-7b9,nbhds26f@upi,6cb62eb2-7f2,145160,2024-03-15T17:38:22,Kerala,Tamil Nadu,Kotak,Axis,0,clean
469f6767-7297-43,UPI0001000753,ophgft4m@apl,403938ca-605,kuuhclrr@ibl,9658742d-f26,59501,2024-03-15T17:29:55,Telangana,West Bengal,HDFC,Kotak,0,clean
412c91e1-b042-42,UPI0001000650,7w7jp61l@oksbi,7f32ed98-3eb,e1i1p0bq@ibl,3130fc81-4e9,182354,2024-03-16T03:51:11,Gujarat,Tamil Nadu,BOB,Kotak,0,clean
a32e0685-4278-40,UPI0001004063,jcn9j3gc@okaxis,59d7c029-a96,dje153a5@axl,ebe017d3-bb6,30259,2024-03-16T14:51:18,Tamil Nadu,Telangana,Kotak,Axis,0,clean
6f968933-0583-45,UPI0001000704,hwy9hecg@axl,4c9f3ceb-6e3,1ieixwc4@axl,078dcd14-8a1,53175,2024-03-15T18:17:11,Telangana,Tamil Nadu,SBI,Kotak,0,clean
6ea5661f-6f2c-49,UPI0001001644,k2n7h9g1@ybl,917fb905-ca8,6zpxvpbl@okaxis,aadb54c8-2d0,120908,2024-03-18T11:28:40,Telangana,Kerala,PNB,Axis,0,clean
7982f422-07ea-45,UPI0001003786,jluujmiy@axl,77509db0-051,9jpnbzug@okaxis,0fd97e8e-b69,122558,2024-03-15T14:07:46,West Bengal,Telangana,ICICI,PNB,0,clean
b70be8df-86fb-47,UPI0001001883,5ixva1nk@ybl,3f9ee135-4b0,1eeurxhw@icici,8f237b1a-04e,117181,2024-03-15T14:09:02,Tamil Nadu,Telangana,ICICI,HDFC,0,clean
b688ba57-213f-40,UPI0001000661,c01arxab@apl,a094d57c-0e5,ftaxp0wf@apl,c8a9e7b7-950,170381,2024-03-16T23:18:01,Tamil Nadu,Gujarat,ICICI,Kotak,0,clean
f7ba2ffd-37d1-46,UPI0001004239,uhz1gv0e@oksbi,3097941d-05e,ouhtcs1k@ibl,7eebd174-73c,164313,2024-03-16T01:59:03,Tamil Nadu,Tamil Nadu,ICICI,HDFC,0,clean
5237f79e-a39c-4a,UPI0001003204,jtgq01te@ibl,f43f6c1a-19d,tqlgzui1@ybl,109f1976-af5,9218,2024-03-15T17:56:31,Tamil Nadu,West Bengal,ICICI,ICICI,0,clean
14c05788-e79b-4c,UPI0001003178,5xlk8wru@ybl,4c2dd6a9-8c7,zfhomtzz@oksbi,a65a521d-a01,81626,2024-03-15T14:12:38,Karnataka,West Bengal,SBI,Axis,0,clean
b91db995-7ff0-4b,UPI0001004012,e46aexl6@paytm,cb20a360-856,xivzk7a4@paytm,4fddfea1-8cf,195064,2024-03-15T21:27:20,Gujarat,Maharashtra,PNB,HDFC,0,clean
14f016a1-4937-4b,UPI0001001624,nmeoq4yr@apl,3730892d-042,q57te8tv@axl,fbac67aa-dd8,29803,2024-03-16T07:53:26,Tamil Nadu,Telangana,PNB,PNB,0,clean
3d468436-e59c-4e,UPI0001002681,vt997e4u@upi,6ffdcb98-a38,5xqt4p50@apl,23c3bfdf-dc6,135057,2024-03-17T02:38:29,Gujarat,Kerala,Kotak,ICICI,0,clean
e9839a9e-0245-4d,UPI0001002984,eh5sw229@upi,988a62ef-895,wusxlmt2@axl,cdd27bc1-dc1,194574,2024-03-18T00:27:58,Telangana,Gujarat,Axis,ICICI,0,clean
54a42454-f321-43,UPI0001004131,bbk7w1da@paytm,4f51dace-926,4c3baewc@oksbi,165a3feb-cd2,105350,2024-03-16T21:55:07,Maharashtra,Tamil Nadu,Axis,SBI,0,clean
cead0e1e-c5a7-41,UPI0001000100,sdnai89y@icici,66c63394-70b,tuw9ohtu@oksbi,16e55977-f2b,139479,2024-03-18T08:58:29,Telangana,West Bengal,HDFC,ICICI,0,clean
5b358f8d-0045-40,UPI0001004250,ve3dzeed@okaxis,e8f965a5-a64,wovcxek4@apl,be18dda5-608,106686,2024-03-15T17:45:39,Kerala,Karnataka,Kotak,PNB,0,clean
72d92058-8e4b-45,UPI0001002731,4j3dab42@okaxis,528a0fca-b7e,hiuit7m1@axl,ac812895-0f0,179167,2024-03-18T05:30:25,Karnataka,Karnataka,BOB,PNB,0,clean
7d529bb8-2abd-4f,UPI0001002723,9jpnbzug@okaxis,0fd97e8e-b69,la100qxm@ibl,b9b04561-3db,117830,2024-03-17T12:00:12,Telangana,Telangana,PNB,BOB,0,clean
2feb0d7a-d621-45,UPI0001003711,kmy9x8sy@upi,3a2ea2b9-ebe,bngz6wmd@axl,de032811-f29,129392,2024-03-18T06:35:17,Gujarat,Kerala,PNB,PNB,0,clean
04c69996-b7a3-4d,UPI0001002154,7y2lofn1@axl,075bde03-879,79flv1xx@paytm,dff63398-c9e,162834,2024-03-18T00:10:39,Maharashtra,Kerala,HDFC,PNB,0,clean
33232ba8-75be-46,UPI0001002231,9ln1p0vu@okaxis,a408bd71-981,aiy4va13@ybl,143b620b-637,11256,2024-03-15T18:47:06,Kerala,Maharashtra,Axis,BOB,0,clean
d8217aa8-caaf-4f,UPI0001001771,jiys2n75@ybl,ab332325-6cf,52sq3b9s@apl,ec8fbf62-67f,90251,2024-03-18T04:46:04,Tamil Nadu,Gujarat,PNB,PNB,0,clean
0036c3ae-5357-46,UPI0001000967,grf1hx6z@ibl,40f8aee9-d31,iymenvg3@paytm,3151edf4-e43,159118,2024-03-15T20:22:44,Telangana,Gujarat,SBI,ICICI,0,clean
9cd4cca1-aafa-47,UPI0001003796,9mda9oek@upi,3941c113-d9b,hv1xg1r1@axl,3f7eef17-fe8,9713,2024-03-15T15:08:21,Gujarat,Maharashtra,Kotak,PNB,0,clean
e1516c8a-0471-40,UPI0001004253,u8el5015@apl,c881ee60-b74,rlf8a9ke@axl,0a10972f-813,181302,2024-03-17T01:32:22,Tamil Nadu,Kerala,Axis,PNB,0,clean
2c43ef9c-3654-49,UPI0001004182,9ku8s63e@apl,c9b6fdb8-698,8n7odkef@apl,91e08ce9-3ec,169481,2024-03-17T19:12:13,Maharashtra,Maharashtra,SBI,BOB,0,clean
ebfb020c-5fd8-45,UPI0001003319,gspk9p38@axl,b85df010-58f,wovcxek4@apl,be18dda5-608,149023,2024-03-17T14:44:42,West Bengal,Karnataka,ICICI,PNB,0,clean
b69748f9-95ae-4e,UPI0001002222,kuuhclrr@ibl,9658742d-f26,jdm5fc79@upi,a083e671-4cd,98803,2024-03-16T17:55:30,West Bengal,Maharashtra,Kotak,Kotak,0,clean
5b90b0d3-73a7-45,UPI0001002174,95g3v23g@icici,87088df9-723,nmby49e7@ibl,68a8ef6f-279,129829,2024-03-16T16:15:28,Kerala,Kerala,ICICI,Axis,0,clean
8e0cb60c-5d2c-40,UPI0001002695,j9rm7pyx@ibl,4a9e6a11-177,r94sz2ku@ybl,3c8e10be-1ce,129292,2024-03-17T18:44:48,Gujarat,Telangana,BOB,Axis,0,clean
6090969b-426e-44,UPI0001000513,u7fbmenu@okaxis,2b0e6e2e-1f6,08j3trp0@paytm,6434509b-398,193816,2024-03-16T15:14:27,Kerala,Karnataka,ICICI,ICICI,0,clean
b09ab6bf-63d7-48,UPI0001003677,0mqvindh@icici,d434bc72-c00,e9vifttd@ibl,afcf7781-db7,82671,2024-03-16T09:37:28,Karnataka,Telangana,PNB,Axis,0,clean
cb4fccba-5b23-4d,UPI0001004407,2wgxo05q@apl,c1eb9500-3af,3vg6v5t1@ibl,6109748c-75e,123368,2024-03-15T17:19:11,Karnataka,Telangana,Axis,Axis,0,clean
7898690d-9208-42,UPI0001001630,hy8nbiqu@axl,294c42d1-181,v1v93kmk@icici,10199d03-28f,37205,2024-03-16T05:03:18,Kerala,Gujarat,PNB,HDFC,0,clean
c1564dab-278a-4d,UPI0001004727,ulzfy981@icici,71106fca-bed,css9toqw@upi,5ff36244-509,157222,2024-03-15T23:59:08,Kerala,Maharashtra,SBI,ICICI,0,clean
32a54874-45d3-47,UPI0001002028,ezjsszwd@icici,4d45d924-039,c2ihoy7d@paytm,e4f996dd-100,85531,2024-03-17T13:59:55,Telangana,Tamil Nadu,SBI,BOB,0,clean
22b645a6-598b-42,UPI0001002085,t7txkdot@axl,b3d818db-f57,0q0mftg6@ybl,1c02f161-954,85159,2024-03-17T12:18:40,Gujarat,Gujarat,HDFC,Kotak,0,clean
7d5d29b7-0eb2-4e,UPI0001000402,9bp4m18o@upi,2e0f0c6a-2ee,lhlb50at@apl,0232feb6-0e5,105790,2024-03-16T07:57:03,Gujarat,West Bengal,SBI,ICICI,0,clean
e6c22277-045b-42,UPI0001003550,8ra484nl@paytm,bb2eba83-a1c,hxid4n1u@apl,5830f07f-146,57571,2024-03-17T00:12:11,Gujarat,Kerala,Axis,BOB,0,clean
946ddf40-42e9-4d,UPI0001004383,5e5iz31y@axl,9bc82871-9c1,z6us7rp4@ibl,a8bc7367-673,106968,2024-03-16T07:25:10,Maharashtra,Karnataka,HDFC,Kotak,0,clean
fbc88eb4-07fb-4b,UPI0001004280,4ivsolml@oksbi,3f8344dd-51d,uplvqexu@okaxis,33e404df-c0a,162227,2024-03-15T19:20:19,Telangana,Karnataka,SBI,BOB,0,clean
8038d4eb-ac23-4c,UPI0001004360,grf1hx6z@ibl,40f8aee9-d31,1n13jcat@upi,cb737bb3-638,36641,2024-03-17T11:34:47,Telangana,Maharashtra,SBI,HDFC,0,clean
d2966e65-50be-4d,UPI0001001989,ytwbozd1@ybl,9637a7ac-2e7,1n0lh9p8@oksbi,3e215a9e-0c6,113995,2024-03-17T05:32:17,Tamil Nadu,Tamil Nadu,Kotak,PNB,0,clean
a078feef-24fd-4a,UPI0001004091,zbcgjc36@apl,a45a1f06-4cb,nn8ztv05@ibl,b38f2bd8-1fb,79015,2024-03-16T17:12:53,Telangana,Karnataka,Axis,BOB,0,clean
361cbcf2-0edf-45,UPI0001001661,mx3y9rge@axl,10c50102-d01,a7sqrf1l@upi,03564e58-3fd,166943,2024-03-17T20:30:16,Kerala,Tamil Nadu,SBI,ICICI,0,clean
88f468c8-7b66-43,UPI0001004401,3o0llj8y@axl,1c00950a-235,ay64yfds@ibl,05351dc8-a9a,193264,2024-03-15T21:18:41,Maharashtra,Karnataka,SBI,ICICI,0,clean
f7453431-fe4d-4b,UPI0001002983,xtnsrtwl@upi,320db857-eb5,ejzhyapd@icici,fc2bbd6e-bd4,109654,2024-03-17T14:24:04,Tamil Nadu,Telangana,SBI,ICICI,0,clean
1ca3fccb-469f-4a,UPI0001003102,u7fbmenu@okaxis,2b0e6e2e-1f6,h61iaoim@ybl,e6db924d-173,142491,2024-03-17T03:36:25,Kerala,West Bengal,ICICI,ICICI,0,clean
8d9c7a0d-a704-44,UPI0001000117,cqse3tv1@oksbi,3efd782c-6ec,h61iaoim@ybl,e6db924d-173,94188,2024-03-15T21:50:03,Gujarat,West Bengal,Axis,ICICI,0,clean
1b3b049b-4a6c-4c,UPI0001002652,u7fbmenu@okaxis,2b0e6e2e-1f6,5hcbbmhn@axl,d47e844a-967,82733,2024-03-17T06:29:48,Kerala,Karnataka,ICICI,Kotak,0,clean
884ff249-b74b-4d,UPI0001001458,ivrocvit@icici,40e259ef-b8c,c2htmqwy@icici,f56a4c57-7ae,175742,2024-03-17T22:43:10,Telangana,West Bengal,BOB,BOB,0,clean
c32ca94c-f8f0-49,UPI0001003536,pgb7r3oc@ybl,1ff47666-0e3,6kvpuc8d@okaxis,09e9b54f-d22,71963,2024-03-18T07:24:54,Telangana,Telangana,HDFC,PNB,0,clean
b77a6c66-6b77-40,UPI0001003004,nmeoq4yr@apl,3730892d-042,x0h3jujd@okaxis,58d8b5c6-ef9,86392,2024-03-17T10:08:03,Tamil Nadu,Telangana,PNB,HDFC,0,clean
026d7367-e636-42,UPI0001001671,03o4gkww@paytm,a371a87c-ef1,1sdieqfb@apl,98401e57-609,56393,2024-03-17T02:02:19,Gujarat,Karnataka,PNB,BOB,0,clean
2be99ad1-f47b-41,UPI0001001943,bfh024kw@paytm,4c7b95ce-541,xorzpgu2@okaxis,150b1c69-9d5,74547,2024-03-17T11:58:58,Gujarat,Kerala,PNB,ICICI,0,clean
c06b8a18-0a94-48,UPI0001000953,md270stl@apl,05beb72c-5c8,aiy4va13@ybl,143b620b-637,184368,2024-03-16T00:12:37,West Bengal,Maharashtra,Axis,BOB,0,clean
b40b52a7-27fa-4a,UPI0001002483,j3bqrr87@okaxis,f8adb759-ff2,0vm59m6m@okaxis,f9cbacae-054,4807,2024-03-15T19:36:36,Gujarat,Telangana,Axis,HDFC,0,clean
5bbe0be9-47a5-4e,UPI0001001729,7h23c42y@oksbi,dac36c42-184,7rb1s9dw@ibl,fdf65419-e86,83568,2024-03-17T15:42:13,Telangana,Tamil Nadu,PNB,PNB,0,clean
0470bc41-fc55-46,UPI0001002733,tuw9ohtu@oksbi,16e55977-f2b,2g05kbkv@upi,95960706-af3,8337,2024-03-17T09:18:24,West Bengal,Telangana,ICICI,ICICI,0,clean
6b2ce210-410b-41,UPI0001000573,nmby49e7@ibl,68a8ef6f-279,38diuovw@icici,83febe55-d55,122463,2024-03-18T04:09:21,Kerala,Karnataka,Axis,Axis,0,clean
79583563-43e6-4f,UPI0001001263,d9fkxzuu@axl,1433fde1-1dd,7w7jp61l@oksbi,7f32ed98-3eb,60204,2024-03-15T13:29:03,Tamil Nadu,Gujarat,PNB,BOB,0,clean
d55cb353-71f5-4f,UPI0001003059,ccprhvlz@upi,e917e480-79b,rwzc4xl9@ibl,fa697d18-cd8,60666,2024-03-17T01:30:02,Telangana,Kerala,Axis,Kotak,0,clean
91c23802-d847-4f,UPI0001000511,mqg1ved3@ibl,9abe9954-38e,vgox22in@okaxis,9d6a6b21-955,140068,2024-03-17T19:50:00,Tamil Nadu,Kerala,ICICI,Axis,0,clean
ac3734c6-ccec-40,UPI0001002394,ej31gymd@upi,213b8037-53d,zbcgjc36@apl,a45a1f06-4cb,18480,2024-03-15T19:39:55,Telangana,Telangana,HDFC,Axis,0,clean
e8cc29a6-012d-40,UPI0001002284,961j88qe@apl,08348a0c-8d8,e46aexl6@paytm,cb20a360-856,188812,2024-03-17T14:18:16,Telangana,Gujarat,Kotak,PNB,0,clean
10c22848-d110-40,UPI0001000387,091c795r@upi,e21f0d08-204,p7r1m264@ibl,61dacc37-3af,135605,2024-03-16T00:15:03,Karnataka,Kerala,BOB,Axis,0,clean
8f7cf1ed-c636-40,UPI0001000571,2wgxo05q@apl,c1eb9500-3af,1zxyvgiu@okaxis,855b24d8-016,144823,2024-03-15T20:38:48,Karnataka,Gujarat,Axis,ICICI,0,clean
f9abb990-6168-4a,UPI0001004055,myzycwti@axl,40c797bc-53e,sdnai89y@icici,66c63394-70b,187898,2024-03-16T00:06:53,Tamil Nadu,Telangana,Axis,HDFC,0,clean
f91d3ad0-ba34-4d,UPI0001002063,70e3p15a@okaxis,d87ecdc6-34f,08j3trp0@paytm,6434509b-398,8055,2024-03-17T15:35:23,Karnataka,Karnataka,SBI,ICICI,0,clean
15736569-ea21-4d,UPI0001002534,7rb1s9dw@ibl,fdf65419-e86,ad7x48wz@ibl,f694d29f-aad,159063,2024-03-15T14:16:09,Tamil Nadu,Tamil Nadu,PNB,SBI,0,clean
2b2b5e6b-778a-4b,UPI0001001834,r6k2vmww@oksbi,e85bb9a0-574,8qoagsus@upi,701c0d10-59a,157254,2024-03-17T14:24:16,Gujarat,Kerala,PNB,SBI,0,clean
02014a92-441a-42,UPI0001002476,aji0y6dp@ybl,db6e078e-7f2,g25cfzfd@icici,ad809e95-47e,51203,2024-03-16T09:36:46,Tamil Nadu,Gujarat,SBI,BOB,0,clean
9ab325b8-9949-4a,UPI0001000830,12ii826g@axl,2a541c5a-adb,ld4d6af5@oksbi,c6d92344-f08,96720,2024-03-16T04:02:22,Maharashtra,Kerala,Axis,SBI,0,clean
8206e532-5225-46,UPI0001003808,fewvznvk@icici,93ff3503-d85,08j3trp0@paytm,6434509b-398,67054,2024-03-17T03:25:59,Kerala,Karnataka,Kotak,ICICI,0,clean
e38d7e29-e8ab-4c,UPI0001002036,5p5nvqeb@ibl,ba39ac93-7b7,os6zle6k@okaxis,eafa0ae5-1d9,60200,2024-03-16T11:01:38,Gujarat,Karnataka,Axis,HDFC,0,clean
5ebc36b9-c565-4f,UPI0001001772,n0jbzutr@oksbi,4a3fb95b-e6e,dh0uyhnq@icici,ea03df36-47b,112308,2024-03-15T14:04:08,Gujarat,Tamil Nadu,Kotak,HDFC,0,clean
8dfbc672-9bd5-4c,UPI0001002510,stn3cpud@axl,4a22d1fb-5bc,nbhds26f@upi,6cb62eb2-7f2,154016,2024-03-17T05:26:28,Tamil Nadu,Tamil Nadu,Axis,Axis,0,clean
487200b0-51f7-40,UPI0001003530,4vssrura@upi,955c4234-bff,ac6pe63l@ybl,fe6486c9-5e6,175710,2024-03-16T06:11:26,Gujarat,Tamil Nadu,PNB,Axis,0,clean
ef4bc56e-9b7e-43,UPI0001000034,f1t2tala@upi,f0016135-2e5,hwjr64dp@paytm,080daaa8-b85,139037,2024-03-15T10:33:28,Uttarakhand,Delhi,BOB,SBI,1,L1→L2
2e8649c4-eb6b-43,UPI0001001001,4vssrura@upi,955c4234-bff,zfhomtzz@oksbi,a65a521d-a01,147510,2024-03-15T11:39:54,Gujarat,West Bengal,PNB,Axis,0,clean
297401d5-e381-47,UPI0001003037,k12v2tg5@apl,3903da2e-a66,uswrgvz9@ybl,c0de6a5e-0b9,125994,2024-03-17T05:44:27,Telangana,Kerala,Axis,SBI,0,clean
4d2a5b9d-e086-48,UPI0001003193,7oxk8c1g@axl,46b23fe2-5eb,css9toqw@upi,5ff36244-509,34352,2024-03-17T22:08:35,Telangana,Maharashtra,Axis,ICICI,0,clean
292dd74f-2866-48,UPI0001004633,n7s55j2o@icici,0c084f0a-36d,ejzhyapd@icici,fc2bbd6e-bd4,153737,2024-03-17T08:17:57,Karnataka,Telangana,ICICI,ICICI,0,clean
d70a23cf-c912-45,UPI0001000868,8qoagsus@upi,701c0d10-59a,xivzk7a4@paytm,4fddfea1-8cf,65241,2024-03-17T03:27:03,Kerala,Maharashtra,SBI,HDFC,0,clean
bf6c0109-4789-41,UPI0001003878,bikcidkw@upi,f7982aa6-df8,19qzpniq@oksbi,10d15b04-d6f,23356,2024-03-16T07:09:06,Tamil Nadu,Tamil Nadu,HDFC,ICICI,0,clean
85b3ed61-afd0-40,UPI0001002246,ybisbo55@paytm,0adcc0b2-719,wtg1m8xf@ibl,34f68cde-274,194267,2024-03-17T12:24:39,Kerala,Kerala,ICICI,HDFC,0,clean
be68079c-6650-47,UPI0001002788,n4regb1a@paytm,29d0cf3a-270,jfvyb6li@axl,93910c55-ea9,138071,2024-03-17T11:54:37,Gujarat,Karnataka,Axis,ICICI,0,clean
c8c08c84-e21e-49,UPI0001004017,s8q349dx@ybl,f92d00fe-76e,sb4gf16y@ibl,b39346ac-8d2,20678,2024-03-15T13:45:53,Telangana,Telangana,HDFC,HDFC,0,clean
260a653c-d45b-4f,UPI0001000148,xlez896d@apl,1f77ec31-a37,9jpnbzug@okaxis,0fd97e8e-b69,85069,2024-03-17T03:22:54,Telangana,Telangana,Kotak,PNB,0,clean
d4fa153a-f6c3-4e,UPI0001000361,tahukwqv@axl,c57bb97d-993,vqyiy1sy@oksbi,692618fb-a65,127652,2024-03-17T22:31:55,Tamil Nadu,Gujarat,BOB,ICICI,0,clean
05a150a3-7955-43,UPI0001003535,8ra484nl@paytm,bb2eba83-a1c,w7kyhqin@upi,79bd47f7-d48,58967,2024-03-18T07:18:54,Gujarat,Telangana,Axis,Kotak,0,clean
d44621ad-7b0a-43,UPI0001004613,0ubmc97c@axl,43852731-753,sdnai89y@icici,66c63394-70b,167465,2024-03-16T16:42:49,Tamil Nadu,Telangana,SBI,HDFC,0,clean
0e7cea10-496f-40,UPI0001000301,webnvg5v@upi,e2bf96c9-371,zzf8s2zg@oksbi,7844cc4a-374,37670,2024-03-16T19:37:20,Telangana,Tamil Nadu,ICICI,PNB,0,clean
098a1870-28e2-42,UPI0001000902,myzycwti@axl,40c797bc-53e,x1gm32wp@okaxis,56954669-560,93687,2024-03-16T15:16:17,Tamil Nadu,Kerala,Axis,HDFC,0,clean
1511cdad-1044-47,UPI0001002940,3o1icns8@axl,d6c09182-2d4,zr1yxr2d@okaxis,c1059074-ebc,19009,2024-03-18T08:29:25,Maharashtra,Karnataka,Kotak,Axis,0,clean
6261fdb7-aa46-4b,UPI0001003732,zbffzzdv@okaxis,7664c07f-020,la100qxm@ibl,b9b04561-3db,149489,2024-03-16T17:43:22,Maharashtra,Telangana,SBI,BOB,0,clean
de0ca023-9e0d-49,UPI0001001423,grf1hx6z@ibl,40f8aee9-d31,08j3trp0@paytm,6434509b-398,104662,2024-03-16T15:58:23,Telangana,Karnataka,SBI,ICICI,0,clean
70459731-1c6a-46,UPI0001003570,jtb9xxay@apl,893cdd77-540,ifrml29q@ybl,7e962fc5-e68,160791,2024-03-15T17:33:28,Gujarat,Tamil Nadu,Axis,ICICI,0,clean
589118db-f2f2-4b,UPI0001000015,c6uzhr5x@oksbi,cfb89590-9fa,nujza7tz@okaxis,7ad6092b-73c,169664,2024-03-15T10:33:51,Rajasthan,Uttarakhand,ICICI,ICICI,1,L1→L2
af54bfd7-c6b1-42,UPI0001003468,ulzfy981@icici,71106fca-bed,iymenvg3@paytm,3151edf4-e43,160277,2024-03-16T21:57:25,Kerala,Gujarat,SBI,ICICI,0,clean
eadb18ea-4125-48,UPI0001001875,p3jpxgh3@axl,c8b30791-50e,khzlm72j@ibl,d5592af3-889,5847,2024-03-15T18:05:03,Gujarat,West Bengal,BOB,Kotak,0,clean
492dfad8-705d-48,UPI0001003150,kuuhclrr@ibl,9658742d-f26,04cdpqvl@oksbi,35f93717-d6d,156121,2024-03-17T03:13:00,West Bengal,Telangana,Kotak,SBI,0,clean
c41e3689-a78b-46,UPI0001004212,7h23c42y@oksbi,dac36c42-184,rkmby9ip@ybl,f5ed200a-714,148763,2024-03-17T15:58:01,Telangana,Maharashtra,PNB,HDFC,0,clean
4a6d7389-d508-4f,UPI0001004121,2wbxanj4@upi,bfa5558d-959,eaxylnfx@paytm,17fca863-f60,116730,2024-03-15T15:38:26,Karnataka,Kerala,BOB,ICICI,0,clean
c8353021-f20e-42,UPI0001004533,wtg1m8xf@ibl,34f68cde-274,19qzpniq@oksbi,10d15b04-d6f,38951,2024-03-17T11:22:23,Kerala,Tamil Nadu,HDFC,ICICI,0,clean
54f013a8-a8ae-4d,UPI0001001879,a04ux5qr@upi,8029a269-faa,fr91ipwh@upi,0e051c39-642,45691,2024-03-16T11:10:39,West Bengal,West Bengal,Kotak,SBI,0,clean
e8a07862-6f48-4c,UPI0001004209,tuw9ohtu@oksbi,16e55977-f2b,stn3cpud@axl,4a22d1fb-5bc,140894,2024-03-16T17:26:05,West Bengal,Tamil Nadu,ICICI,Axis,0,clean
9ff0020d-9d1a-4a,UPI0001004435,ng2igsb9@oksbi,b7684321-a5d,5e5iz31y@axl,9bc82871-9c1,105831,2024-03-17T01:16:30,Telangana,Maharashtra,Kotak,HDFC,0,clean
6b4d33dd-4597-4f,UPI0001004408,vn1x2gdg@paytm,b8323e22-9c7,z2sf6f7l@apl,f4ac893c-cd3,196083,2024-03-18T00:24:30,West Bengal,Karnataka,Axis,Kotak,0,clean
7d0a3d78-5a0d-41,UPI0001003117,a3kkrzd5@oksbi,e9b226cc-92f,e46aexl6@paytm,cb20a360-856,147056,2024-03-16T09:54:00,Maharashtra,Gujarat,ICICI,PNB,0,clean
bfe8ba18-b683-4d,UPI0001003543,m92h3tv3@okaxis,56581c10-823,webnvg5v@upi,e2bf96c9-371,86146,2024-03-16T20:05:34,West Bengal,Telangana,ICICI,ICICI,0,clean
e2171f00-b502-49,UPI0001003494,pgb7r3oc@ybl,1ff47666-0e3,9ln1p0vu@okaxis,a408bd71-981,153836,2024-03-17T05:54:25,Telangana,Kerala,HDFC,Axis,0,clean
c0b4b057-12c5-42,UPI0001001428,ejzhyapd@icici,fc2bbd6e-bd4,f0onjpi1@paytm,f1306f21-cef,61430,2024-03-15T18:19:31,Telangana,Karnataka,ICICI,ICICI,0,clean
4977a98d-b86a-4e,UPI0001000273,9rr7s20c@oksbi,5df013ac-e29,2lhgcsot@ibl,f3952d16-235,80597,2024-03-17T03:06:05,Maharashtra,Tamil Nadu,Kotak,ICICI,0,clean
5930b233-98e7-48,UPI0001002129,vkyrmjlj@paytm,170acc6e-133,uzpeal2w@upi,05950436-fc1,84572,2024-03-17T06:56:11,Gujarat,Telangana,HDFC,SBI,0,clean
64a32aa2-bdf9-49,UPI0001001757,safyh1fk@paytm,7814c846-782,nn8ztv05@ibl,b38f2bd8-1fb,65978,2024-03-16T14:46:11,Tamil Nadu,Karnataka,HDFC,BOB,0,clean
1dec41ea-9dc6-4a,UPI0001002601,qvs8a0tp@axl,964a35db-404,4lorxdtg@apl,65e2fb55-c36,39266,2024-03-15T19:45:28,Telangana,Telangana,Kotak,ICICI,0,clean
c2209e80-b35a-44,UPI0001002762,uuxk0are@ibl,7992b6ba-0fd,p3jpxgh3@axl,c8b30791-50e,26027,2024-03-16T17:21:27,Telangana,Gujarat,BOB,BOB,0,clean
2a3163fd-db78-41,UPI0001000561,19qzpniq@oksbi,10d15b04-d6f,sc4e5hrd@apl,11c9ca6c-0cd,39445,2024-03-17T03:45:03,Tamil Nadu,Tamil Nadu,ICICI,PNB,0,clean
6e39054e-06e5-4f,UPI0001000574,wsozctwj@paytm,06c76465-950,d76szn9d@ibl,d020762f-d26,123065,2024-03-17T17:56:23,Maharashtra,Maharashtra,SBI,Kotak,0,clean
0ba86fdd-0088-47,UPI0001004568,rc6zs62y@oksbi,f17ab0c6-4a0,safyh1fk@paytm,7814c846-782,108966,2024-03-18T05:20:46,Karnataka,Tamil Nadu,SBI,HDFC,0,clean
86de7081-7ccb-41,UPI0001003320,e1i1p0bq@ibl,3130fc81-4e9,zb4ldims@paytm,37226f2a-c4f,59745,2024-03-16T00:28:43,Tamil Nadu,Gujarat,Kotak,ICICI,0,clean
06fbeff3-eb55-4f,UPI0001003231,0v2zp4ju@upi,32db899d-85a,td44k1j6@oksbi,e33499ff-738,2720,2024-03-16T04:59:23,Telangana,Maharashtra,HDFC,BOB,0,clean
a2e7a07b-5ae1-49,UPI0001002096,wovcxek4@apl,be18dda5-608,gh2m5zja@okaxis,835cb61e-36d,117296,2024-03-18T04:19:25,Karnataka,Maharashtra,PNB,SBI,0,clean
